
Teste para operação AND com 2 entradas:
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Pesos: [0.13355661 0.51667189 0.23127573 0.33835931 0.1553398  0.21182609
 0.9996885 ]
Entrada: [0 0 0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Pesos: [0.86663572 0.31402435 0.15702746 0.20574663 0.8745046  0.57908542
 0.30283633 0.1831007 ]
Entrada: [0 0 0 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Pesos: [0.23065767 0.8895651  0.34471848 0.21082724 0.36993847 0.14678112
 0.11821798 0.64000323 0.23124437]
Entrada: [0 0 1 1 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 0 1 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 1 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 1 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 0 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 0 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 1 1 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 1 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 0 0 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 0 0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 0 1 1 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 1 0 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 1 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 0 0 1 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 0 0 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 1 1 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 0 1 0 1 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 0 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 1 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 1 0 0 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 1 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 1 1 1 1 0 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0 0 1 0 0 1 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 1 1 0 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1 1 0 0 1 0 0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1 0 0 0 1 0 1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 1 1 1 0 1 0], Saída do Perceptron: 1, Rótulo: True
